Batch_ID,Time_Minutes,Phase,Temperature_C,Pressure_Bar,Humidity_Percent,Motor_Speed_RPM,Compression_Force_kN,Flow_Rate_LPM,Power_Consumption_kW,Vibration_mm_s
T003,0,Preparation,23.6465592801301,1.045364236068156,49.78042540811125,152.6745982438027,10.67825761468624,5.070793425354097,1.126662406624561,0.1004243020828032
T003,1,Preparation,23.3844498047521,0.9411346119178738,47.81576580966652,152.6745982438027,10.67825761468624,5.070793425354097,1.679491767754685,0.0410365540844434
T003,2,Preparation,22.46371346438476,0.858472986151489,46.67893903513969,152.6745982438027,10.67825761468624,5.070793425354097,2.048237003608082,0.0779817389934847
T003,3,Preparation,24.65609705353313,1.024026660712477,41.5796308435448,152.6745982438027,10.67825761468624,5.070793425354097,2.614854081141825,0.0525599441501033
T003,4,Preparation,29.28711663436719,0.9912654630104653,45.56780780852591,152.6745982438027,10.67825761468624,5.070793425354097,2.542738150679253,0.0851698515118745
T003,5,Preparation,24.27132923687921,0.9687591114606676,45.89482177409174,152.6745982438027,10.67825761468624,5.070793425354097,2.61342156572238,0.0667787292173291
T003,6,Preparation,24.19776158964114,1.124080053654493,46.09727231728783,152.6745982438027,10.67825761468624,5.070793425354097,2.778216607198512,0.0920470713981745
T003,7,Preparation,23.58581588363059,0.9922883196690472,44.58293362951922,152.6745982438027,10.67825761468624,5.070793425354097,1.674185520984478,-0.0267090481614876
T003,8,Preparation,25.07643189100646,0.9488988559126776,41.21160241258678,152.6745982438027,10.67825761468624,5.070793425354097,1.466158557042869,0.0535223471799395
T003,9,Preparation,26.50658930764553,1.034186819218752,43.44719596032808,152.6745982438027,10.67825761468624,5.070793425354097,2.05670680164424,0.1623508842102674
T003,10,Preparation,26.29546192846498,1.03340065817392,47.30151031275807,152.6745982438027,10.67825761468624,5.070793425354097,2.094382644047113,0.2374372144162509
T003,11,Preparation,27.37167550002598,0.7752826631105326,48.10462344750598,152.6745982438027,10.67825761468624,5.070793425354097,2.16221366467479,0.0782422863970657
T003,12,Preparation,25.46538324630507,0.8590619565301397,42.68966796314358,152.6745982438027,10.67825761468624,5.070793425354097,2.423477113674975,0.0524943882615055
T003,13,Preparation,23.73754274924473,1.252224227223442,42.56015786076981,152.6745982438027,10.67825761468624,5.070793425354097,1.858209220321931,0.0401715697379108
T003,14,Preparation,25.64754607922858,1.094371567102824,47.7708998479683,152.6745982438027,10.67825761468624,5.070793425354097,1.25686801421546,0.1774492810370243
T003,15,Preparation,26.95031819924953,0.95993364270828,41.01659763471798,152.6745982438027,10.67825761468624,5.070793425354097,2.070642968869761,0.1767554159830356
T003,16,Preparation,26.34598296465316,0.978730078403648,46.02442607459579,152.6745982438027,10.67825761468624,5.070793425354097,2.993447642279293,0.0297003251021917
T003,17,Preparation,27.88663854879744,1.088433547891929,36.76746498665805,152.6745982438027,10.67825761468624,5.070793425354097,1.661459293989709,0.0736108287017421
T003,18,Granulation,62.09512120449843,1.150537317009161,61.59559370565734,142.7280241267039,10.67825761468624,4.613286186543274,15.82380124585544,1.893297792746589
T003,19,Granulation,65.64747370027735,1.149018712427609,61.53217826648785,140.7144026043088,10.67825761468624,4.938626543464532,16.98111581940513,2.377636697597994
T003,20,Granulation,63.19374106048874,1.205294557055912,52.46293618724052,149.2233417554285,10.67825761468624,3.632674193954372,15.19380445259004,2.994888290392749
T003,21,Granulation,65.28731495683573,1.165776142558043,57.98703920390591,163.4853675906838,10.67825761468624,5.507939815877222,18.10093710861398,2.368970097144909
T003,22,Granulation,61.97288665434149,1.15920880308177,53.42697971298024,149.6727257526443,10.67825761468624,5.359330234793692,13.61135347131399,2.424903793543983
T003,23,Granulation,63.08893216415752,1.134084970240298,40.27220253568571,128.6377596214711,10.67825761468624,4.971081326341417,15.59046870280235,2.342997410899652
T003,24,Granulation,62.50558687890832,1.271749528391344,55.31615769613281,156.8798324112023,10.67825761468624,5.307771505531125,14.82523075480707,2.537843249888293
T003,25,Granulation,65.78971468925602,1.18099298562771,54.79623185703339,146.0075113426107,10.67825761468624,5.155602372043282,18.90294583992531,3.016424149516312
T003,26,Granulation,65.19080674968059,1.087857302012828,67.43471040438519,152.147721183731,10.67825761468624,4.09250035010816,13.51494322031581,2.298547677500882
T003,27,Granulation,62.12934488445974,1.157831417034605,55.05466999603411,139.9925614597151,10.67825761468624,5.596537108577078,21.52868499577526,2.765290571486601
T003,28,Granulation,62.71863580661147,1.154467826602313,55.55949054384953,158.3101182423262,10.67825761468624,3.822652448307652,11.77563461018316,2.355134493950893
T003,29,Granulation,64.20653617403393,1.2736316875759,55.02707762523428,151.1590375793251,10.67825761468624,4.682714164360505,14.35401824014014,1.887196087620004
T003,30,Granulation,61.80927465479628,1.416480061940954,64.00705236552217,141.3841040113206,10.67825761468624,5.403792635014177,16.15023232030784,3.294177864474546
T003,31,Granulation,63.93989950458855,1.182631655077207,57.3175864533243,137.2136171488288,10.67825761468624,5.073216811151932,11.92376841861721,2.005914884060489
T003,32,Granulation,59.50055867671693,1.189127646865711,58.82373306686235,149.0035695328051,10.67825761468624,4.999211747392585,13.70950572758964,2.47142465415223
T003,33,Granulation,61.92307053287436,1.168985625350659,50.86668117246214,163.1716941809463,10.67825761468624,5.57759557981643,15.25877673527747,2.431136359397408
T003,34,Granulation,64.03560120616484,1.390789272245502,57.53841799299352,153.2582708135989,10.67825761468624,5.327759790164534,10.8249619071666,2.768745340261613
T003,35,Granulation,64.26119512513452,1.282356312297278,58.77457223563156,147.0473547457773,10.67825761468624,5.735848308593481,14.23225567162214,2.36819048635709
T003,36,Drying,53.91977668490221,0.9123756552995588,63.33177302792257,71.62952215831201,10.67825761468624,8.226196100846712,23.12735244717564,1.956245497953211
T003,37,Drying,57.43196188040469,0.8344672068031257,60.76283760758684,78.79757471988448,10.67825761468624,7.497361877856248,21.23394929031698,1.803323035894319
T003,38,Drying,55.79520530156474,0.7028762706951642,53.97311332738291,79.90018483922296,10.67825761468624,8.532016468621055,28.79994382702862,1.97110182830194
T003,39,Drying,56.29240100974993,0.8708823617638339,57.98740773460193,87.68112992318186,10.67825761468624,8.23828141541327,27.72495813447151,1.925669445669385
T003,40,Drying,54.67160869829013,0.6837380990506555,48.77278810908339,80.87386844008743,10.67825761468624,7.654088537320796,29.06874345413184,1.562763571562723
T003,41,Drying,54.74562368406732,0.8783041643841831,49.8913086633997,74.87347871209394,10.67825761468624,7.491260777747804,29.83259251657566,1.949026165846802
T003,42,Drying,52.61516716913524,0.7613773087031076,45.24272754407042,80.37189911632053,10.67825761468624,7.183432615960647,26.72533661841846,1.532113815618769
T003,43,Drying,56.08841341818079,0.8775896269401331,50.63340276850838,75.42002757221047,10.67825761468624,7.231047965242026,24.85120205203421,1.553878910519368
T003,44,Drying,55.04953387634739,0.8769738772811874,48.92879056908198,86.21228680763629,10.67825761468624,8.636457148107482,25.97716865419269,1.828511444104349
T003,45,Drying,53.17396011502548,0.6524528761970834,47.92018274025442,73.08161393119511,10.67825761468624,8.326200913400706,22.53168547402372,1.678860442394513
T003,46,Drying,55.29389929642744,0.9327001825781628,44.65471011962226,76.64357772361231,10.67825761468624,8.413712101965336,26.31545368366809,1.961047089241131
T003,47,Drying,53.42301795757411,0.6026012426021364,44.45634472284239,89.6139940710984,10.67825761468624,7.827486525676719,21.58578120339423,1.533906613061057
