Batch_ID,Time_Minutes,Phase,Temperature_C,Pressure_Bar,Humidity_Percent,Motor_Speed_RPM,Compression_Force_kN,Flow_Rate_LPM,Power_Consumption_kW,Vibration_mm_s
T007,0,Preparation,25.37424255813931,1.119242817529716,40.38494800752699,181.31161453793268,13.437457325012954,5.12594139638197,1.357377377118131,0.1345426953948797
T007,1,Preparation,23.57952789994685,0.9395907568117704,41.6360810127656,181.31161453793268,13.437457325012954,5.12594139638197,1.273700893217672,0.0910577697701357
T007,2,Preparation,27.2021255963366,1.045304600076465,42.27320416935089,181.31161453793268,13.437457325012954,5.12594139638197,2.094028199918896,0.0765892409786637
T007,3,Preparation,24.35601210048648,0.9680218855902992,39.81509252493475,181.31161453793268,13.437457325012954,5.12594139638197,1.959597256130027,0.1225241453553499
T007,4,Preparation,27.3683089031578,0.8750769721049991,45.31704510105757,181.31161453793268,13.437457325012954,5.12594139638197,2.373777159714215,0.1646343712088404
T007,5,Preparation,24.62243846525205,0.909794082295169,42.10640549178504,181.31161453793268,13.437457325012954,5.12594139638197,1.697105949774856,0.1056835296940883
T007,6,Preparation,26.09179836832184,0.7953239762432701,41.62048398684998,181.31161453793268,13.437457325012954,5.12594139638197,1.874175648150583,0.0902535369021213
T007,7,Preparation,25.57104223173206,0.9271715940183436,42.97591851839168,181.31161453793268,13.437457325012954,5.12594139638197,2.135411865844407,0.0738401910080106
T007,8,Preparation,25.29695795795942,0.9518010300088664,53.74661908789047,181.31161453793268,13.437457325012954,5.12594139638197,2.768537329610987,0.012123837072855
T007,9,Preparation,27.45862997713044,0.8972332752322523,43.15969817214891,181.31161453793268,13.437457325012954,5.12594139638197,1.603783800712351,0.1074840753825018
T007,10,Preparation,26.86523027785965,1.07619699809794,41.51368191415242,181.31161453793268,13.437457325012954,5.12594139638197,1.691474533499046,0.0840907473889339
T007,11,Preparation,27.82954176883584,1.218931436161306,49.9436351661131,181.31161453793268,13.437457325012954,5.12594139638197,1.521816105336848,0.0775875808451184
T007,12,Preparation,27.63141367673204,1.002391007653567,39.4949836522663,181.31161453793268,13.437457325012954,5.12594139638197,1.093350386460917,0.1065887548661398
T007,13,Preparation,25.52468604019074,1.09402081664478,45.16104697213521,181.31161453793268,13.437457325012954,5.12594139638197,2.089097799036073,0.1338040086884844
T007,14,Preparation,26.73994586542657,0.8903465123095725,49.60248990440997,181.31161453793268,13.437457325012954,5.12594139638197,2.844786254662985,0.0832429294029218
T007,15,Preparation,24.57886639479967,1.051971365506289,44.92886168650161,181.31161453793268,13.437457325012954,5.12594139638197,2.415875730658118,0.1875635915582161
T007,16,Preparation,24.82627966002691,0.8412102192270869,45.15148653965411,181.31161453793268,13.437457325012954,5.12594139638197,1.669087348178797,0.1563008671242643
T007,17,Granulation,61.16554532600413,1.386445755918788,54.88491138549838,139.855255761312,13.437457325012954,4.917314041385962,12.57389881344926,2.478957505400795
T007,18,Granulation,60.58332621169029,1.270570219466929,55.3390336416817,158.3803065627248,13.437457325012954,5.104366556240345,16.23504853056599,2.906005936055641
T007,19,Granulation,59.2184910142145,1.360063050561905,50.89479096828724,146.6664446810152,13.437457325012954,5.538101497632486,15.48546563874574,2.041533711990733
T007,20,Granulation,61.56412073956967,1.04822864967556,59.34820468232897,163.550157792954,13.437457325012954,4.533282637009211,14.02392524735883,3.332748665138037
T007,21,Granulation,59.25357080577121,1.132212483399627,53.1271855302904,155.5052203479522,13.437457325012954,4.841706293911723,14.59129648072189,2.012849375209733
T007,22,Granulation,59.59751193316355,1.241231738687312,52.48692732433307,147.611752038225,13.437457325012954,4.962330845675703,13.69740806353043,2.580376200291721
T007,23,Granulation,60.73280788317377,1.07735354916714,54.18365940191786,148.642669416344,13.437457325012954,4.94727159717993,14.89570202705646,1.920696229288611
T007,24,Granulation,60.50397272281133,1.16484959063433,53.5017391448173,141.595082757175,13.437457325012954,5.285979328580041,18.0707727977,3.032695770295903
